-00:00:02.0070000		Run Escape casts Ruin III on Ramuh
00:04:01.3420000		Yujin Ahn prepares Inner Chaos on Ramuh 56173 (CRITICAL)
00:04:01.3870000		Ramuh Unknown_4Bc9 Minju Rose 26630
00:04:01.3870000		Dan Tam prepares Attack on Ramuh 3535
00:04:01.3870000		The limit break guage has been updated to 13770. 3 bars are available.
00:04:01.4310000		Blue Fever Bloodletter Ramuh 13385
00:04:01.4310000		Yoo Rose prepares Ruin III on Ramuh 12671
00:04:01.4750000		Ifrit-Egi prepares Burning Strike on Ramuh 4058
00:04:01.4750000		Demi-Bahamut prepares Wyrmwave on Ramuh 9815 (DIRECT HIT)
00:04:01.6520000		Dan Tam Gust Slash Ramuh 13132
00:04:01.6530000		Blue Fever prepares Iron Jaws on Ramuh 8872 (CRITICAL)
00:04:01.6530000		Blue Fever gains Straight Shot Ready from Blue Fever
00:04:01.6970000		Minju Rose Goring Blade Ramuh 10959
00:04:01.6970000		Ramuh gains Goring Blade from Minju Rose
00:04:01.7410000		Blue Fever Shot Ramuh 4045
00:04:01.9180000		Dan Tam Attack Ramuh 3535
00:04:02.0070000		Minju Rose prepares Attack on Ramuh 2310
00:04:02.1400000		Yoo Rose prepares Ruin IV on Ramuh 20190
00:04:02.1400000		Yoo Rose gains Further Ruin from Yoo Rose
00:04:02.2280000		Yoo Rose Ruin III Ramuh 12671
00:04:02.2730000		Ifrit-Egi Burning Strike Ramuh 4058
00:04:02.2730000		Yujin Ahn Inner Chaos Ramuh 56173
00:04:02.3170000		Blue Fever Iron Jaws Ramuh 8872
00:04:02.3170000		Ramuh gains Stormbite from Blue Fever
00:04:02.3170000		Ramuh gains Caustic Bite from Blue Fever
00:04:02.3610000		Blue Fever prepares Bloodletter on Ramuh 7299
00:04:02.4510000		Dengue Fever Glare Ramuh 20591
00:04:02.5390000		Minju Rose Attack Ramuh 2310
00:04:02.5390000		Demi-Bahamut Wyrmwave Ramuh 9815
00:04:02.8490000		Run Escape prepares Ruin III on Ramuh 16947 (DIRECT HIT)
00:04:02.9380000		Yoo Rose Ruin IV Ramuh 20190
00:04:02.9820000		Demi-Bahamut prepares Wyrmwave on Ramuh 9495 (DIRECT HIT)
00:04:03.0260000		Yoo Rose prepares Enkindle Bahamut on Ramuh 
00:04:03.1590000		Yujin Ahn gains Surge Protection from 
00:04:03.3380000		Dan Tam prepares Armor Crush on Ramuh 22188 (DIRECT HIT)
00:04:03.5160000		Run Escape prepares Ruin IV on Ramuh 31273 (CRITICAL)
00:04:03.5160000		Run Escape gains Further Ruin from Run Escape
00:04:03.5600000		Minju Rose prepares Fast Blade on Ramuh 6747 (DIRECT HIT)
00:04:03.6040000		Dan Tam prepares Attack on Ramuh 3525
00:04:03.6490000		Demi-Bahamut gains Summon Order III from Ramuh
00:04:03.6490000		Run Escape Ruin III Ramuh 16947
00:04:03.6940000		Yoo Rose gains Aetherflow from Yoo Rose
00:04:03.6940000		Yoo Rose prepares Energy Drain on Ramuh 12776 (CRITICAL)
00:04:03.6940000		Dengue Fever prepares Glare on Ramuh 19801
00:04:03.9600000		Blue Fever Bloodletter Ramuh 7299
00:04:03.9600000		Dan Tam Armor Crush Ramuh 22188
00:04:04.0040000		Demi-Bahamut Wyrmwave Ramuh 9495
00:04:04.0490000		Blue Fever prepares Shot on Ramuh 7907 (CRITICAL)
00:04:04.0490000		Dan Tam prepares Kassatsu on Dan Tam 
00:04:04.0490000		Dan Tam gains Kassatsu from Dan Tam
00:04:04.0930000		Aihyooni Yoomi prepares Broil III on Ramuh 18377
00:04:04.1380000		Dan Tam Attack Ramuh 3525
00:04:04.1380000		Blue Fever prepares Refulgent Arrow on Ramuh 15025
00:04:04.1820000		Minju Rose Fast Blade Ramuh 6747
00:04:04.2710000		Minju Rose prepares Attack on Ramuh 2277
00:04:04.3160000		Run Escape Ruin IV Ramuh 31273
00:04:04.4050000		Run Escape prepares Fester on Ramuh 10089 (CRITICAL)
00:04:04.4050000		The limit break guage has been updated to 13940. 3 bars are available.
00:04:04.4490000		Demi-Bahamut prepares Akh Morn on Ramuh 32231
00:04:04.5380000		Yujin Ahn prepares Attack on Ramuh 3588
00:04:04.6720000		Ramuh prepares Stratospear Summons on Ramuh 19365
00:04:04.7170000		Yoo Rose Energy Drain Ramuh 12776
00:04:04.7170000		Ifrit-Egi prepares Burning Strike on Ramuh 8469 (CRITICAL)
00:04:04.7170000		Yujin Ahn prepares Heavy Swing on Ramuh 5409
00:04:04.8050000		Blue Fever Shot Ramuh 7907
00:04:04.8050000		Minju Rose Attack Ramuh 2277
00:04:04.8940000		Aihyooni Yoomi Broil III Ramuh 18377
00:04:04.9390000		Blue Fever prepares Empyreal Arrow on Ramuh 17727 (CRITICAL)
00:04:04.9830000		Dengue Fever Glare Ramuh 19801
00:04:05.0730000		Yujin Ahn Attack Ramuh 3588
00:04:05.2500000		Yujin Ahn Heavy Swing Ramuh 5409
00:04:05.3390000		Demi-Bahamut Akh Morn Ramuh 32231
00:04:05.3390000		Run Escape Fester Ramuh 10089
00:04:05.4280000		Dan Tam prepares Spinning Edge on Ramuh 12625 (CRITICAL)
00:04:05.5160000		Ifrit-Egi Burning Strike Ramuh 8469
00:04:05.6050000		Blue Fever Refulgent Arrow Ramuh 15025
00:04:05.7840000		Dan Tam prepares Attack on Ramuh 3503
00:04:05.8290000		Dan Tam Spinning Edge Ramuh 12625
00:04:05.8290000		Blue Fever prepares Army's Paeon on Ramuh 4733 (DIRECT HIT)
00:04:05.8290000		Minju Rose gains Army's Paeon from Blue Fever
00:04:05.8290000		Dan Tam gains Army's Paeon from Blue Fever
00:04:05.8290000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:05.8290000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:05.8290000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:05.8290000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:04:05.8290000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:05.8290000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:05.8290000		Run Escape gains Army's Paeon from Blue Fever
00:04:05.9620000		Blue Fever Empyreal Arrow Ramuh 17727
00:04:05.9620000		Minju Rose prepares Riot Blade on Ramuh 7819
00:04:06.0060000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:04:06.0950000		Dan Tam prepares Mug on Ramuh 5928
00:04:06.3170000		Dan Tam Attack Ramuh 3503
00:04:06.3170000		Dengue Fever prepares Glare on Ramuh 19575
00:04:06.4500000		Yoo Rose prepares Ruin III on Ramuh 23913 (CRITICAL)
00:04:06.4950000		Blue Fever Army's Paeon Ramuh 4733
00:04:06.4950000		Demi-Bahamut prepares Wyrmwave on Ramuh 8991 (DIRECT HIT)
00:04:06.5400000		Minju Rose prepares Attack on Ramuh 2763 (DIRECT HIT)
00:04:06.5840000		Blue Fever prepares Burst Shot on Ramuh 10407
00:04:06.6280000		Dan Tam Mug Ramuh 5928
00:04:06.6280000		Ifrit-Egi gains Summon Order from Ramuh
00:04:06.6720000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 12875
00:04:06.7170000		Minju Rose Riot Blade Ramuh 7819
00:04:06.8500000		Dan Tam prepares Bhavacakra on Ramuh 13862 (DIRECT HIT)
00:04:06.8500000		Aihyooni Yoomi prepares Broil III on Ramuh 27525 (CRITICAL)
00:04:06.9840000		Eos prepares Embrace on Minju Rose +6926 (CRITICAL)
00:04:07.0290000		Yujin Ahn prepares Maim on Ramuh 9962 (DIRECT HIT)
00:04:07.0730000		Minju Rose Attack Ramuh 2763
00:04:07.0730000		Yoo Rose prepares Ruin IV on Ramuh 28623 (CRITICAL)
00:04:07.0730000		Yoo Rose gains Further Ruin from Yoo Rose
00:04:07.1180000		Blue Fever prepares Shot on Ramuh 4162
00:04:07.1180000		Run Escape prepares Dreadwyrm Trance on Run Escape 
00:04:07.2500000		Yoo Rose Ruin III Ramuh 23913
00:04:07.2950000		Ifrit-Egi Crimson Cyclone Ramuh 12875
00:04:07.2950000		Run Escape gains Further Ruin from Run Escape
00:04:07.3390000		Run Escape gains Surge Protection from 
00:04:07.3840000		The limit break guage has been updated to 14110. 3 bars are available.
00:04:07.5160000		Dan Tam Bhavacakra Ramuh 13862
00:04:07.5160000		Dan Tam prepares Gust Slash on Ramuh 16295 (DIRECT HIT)
00:04:07.5610000		Demi-Bahamut Wyrmwave Ramuh 8991
00:04:07.6050000		Eos Embrace Minju Rose 6926
00:04:07.6500000		Dengue Fever Glare Ramuh 19575
00:04:07.6500000		Yujin Ahn Maim Ramuh 9962
00:04:07.6500000		Aihyooni Yoomi Broil III Ramuh 27525
00:04:07.6500000		Ramuh prepares Unknown_4Bc9 on Minju Rose +21724 (CRITICAL)
00:04:07.7820000		Ifrit-Egi prepares Burning Strike on Ramuh 4227
00:04:07.8710000		Blue Fever Shot Ramuh 4162
00:04:07.8710000		Yoo Rose Ruin IV Ramuh 28623
00:04:07.9160000		Dan Tam Gust Slash Ramuh 16295
00:04:07.9160000		Yujin Ahn prepares Attack on Ramuh 5909 (CRITICAL)
00:04:08.0040000		Demi-Bahamut prepares Wyrmwave on Ramuh 7242
00:04:08.0040000		Dan Tam prepares Attack on Ramuh 3440
00:04:08.0040000		Yoo Rose gains Aetherflow from Yoo Rose
00:04:08.0040000		Yoo Rose prepares Fester on Ramuh 19928
00:04:08.0490000		Blue Fever Burst Shot Ramuh 10407
00:04:08.3590000		Minju Rose prepares Royal Authority on Ramuh 18099 (DIRECT HIT)
00:04:08.3590000		Minju Rose gains Sword Oath from Minju Rose
00:04:08.4480000		Yujin Ahn Attack Ramuh 5909
00:04:08.4480000		Ramuh Unknown_4Bc9 Minju Rose 21724
00:04:08.5370000		Dan Tam Attack Ramuh 3440
00:04:08.5370000		Run Escape prepares Ruin III on Ramuh 21402 (CRITICAL)
00:04:08.5810000		Ifrit-Egi Burning Strike Ramuh 4227
00:04:08.8040000		Minju Rose prepares Attack on Ramuh 2221
00:04:08.9380000		Minju Rose Royal Authority Ramuh 18099
00:04:08.9380000		Yoo Rose Fester Ramuh 19928
00:04:08.9390000		Dengue Fever prepares Glare on Ramuh 20649
00:04:08.9830000		Aihyooni Yoomi prepares Ruin II on Ramuh 12260
00:04:09.0280000		Demi-Bahamut Wyrmwave Ramuh 7242
00:04:09.0280000		Blue Fever prepares Burst Shot on Ramuh 11312
00:04:09.0280000		Blue Fever gains Straight Shot Ready from Blue Fever
00:04:09.3380000		Minju Rose Attack Ramuh 2221
00:04:09.3380000		Run Escape Ruin III Ramuh 21402
00:04:09.3820000		Yujin Ahn prepares Storm's Eye on Ramuh 10131
00:04:09.5160000		Yoo Rose prepares Ruin IV on Ramuh 19976
00:04:09.5610000		Demi-Bahamut prepares Wyrmwave on Ramuh 7728
00:04:09.5610000		Dengue Fever prepares Dia on Ramuh 7902
00:04:09.5610000		Run Escape prepares Tri-Disaster on Ramuh 19481
00:04:09.5610000		Minju Rose gains Army's Paeon from Blue Fever
00:04:09.5610000		Dan Tam gains Army's Paeon from Blue Fever
00:04:09.5610000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:09.5610000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:09.5610000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:09.5610000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:04:09.5610000		Eos gains Well Fed from Aihyooni Yoomi
00:04:09.5610000		Eos gains Army's Paeon from Blue Fever
00:04:09.5610000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:09.5610000		Run Escape gains Army's Paeon from Blue Fever
00:04:09.5610000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:09.5610000		Ramuh gains Bio III from Run Escape
00:04:09.5610000		Ramuh gains Miasma III from Run Escape
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6060000		Ramuh prepares Impact on  
00:04:09.6500000		Dan Tam prepares Aeolian Edge on Ramuh 17431
00:04:09.6940000		Blue Fever prepares Raging Strikes on Blue Fever 
00:04:09.9160000		Aihyooni Yoomi Ruin II Ramuh 12260
00:04:10.0490000		Blue Fever prepares Shot on Ramuh 4105
00:04:10.1820000		Dan Tam Aeolian Edge Ramuh 17431
00:04:10.1820000		Dan Tam prepares Attack on Ramuh 4678 (DIRECT HIT)
00:04:10.2270000		Ramuh Impact  0
00:04:10.2270000		Blue Fever gains Raging Strikes from Blue Fever
00:04:10.2270000		Dengue Fever Glare Ramuh 20649
00:04:10.3160000		Yoo Rose Ruin IV Ramuh 19976
00:04:10.3160000		Dan Tam prepares Trick Attack on Ramuh 18300
00:04:10.3160000		Yujin Ahn prepares Onslaught on Ramuh 2895
00:04:10.3160000		Ramuh gains Vulnerability Up from Dan Tam
00:04:10.3600000		Run Escape Tri-Disaster Ramuh 19481
00:04:10.3600000		Dengue Fever prepares Lucid Dreaming on Dengue Fever 
00:04:10.4050000		The limit break guage has been updated to 14280. 3 bars are available.
00:04:10.4490000		Eos prepares Embrace on Minju Rose +4198
00:04:10.4930000		Blue Fever Burst Shot Ramuh 11312
00:04:10.4930000		Ramuh Impact  0
00:04:10.5810000		Demi-Bahamut Wyrmwave Ramuh 7728
00:04:10.7140000		Dan Tam Attack Ramuh 4678
00:04:10.8030000		Blue Fever Shot Ramuh 4105
00:04:10.8030000		Minju Rose prepares Atonement on Ramuh 15296
00:04:10.8030000		Minju Rose gains Sword Oath from Minju Rose
00:04:10.8910000		Dengue Fever Dia Ramuh 7902
00:04:10.8910000		Ramuh gains Dia from Dengue Fever
00:04:10.9800000		Ramuh Impact  0
00:04:10.9800000		Dengue Fever gains Lucid Dreaming from Dengue Fever
00:04:10.9800000		Yujin Ahn Onslaught Ramuh 2895
00:04:11.0240000		Yujin Ahn Storm's Eye Ramuh 10131
00:04:11.0240000		Ramuh Impact  0
00:04:11.0240000		Yujin Ahn gains Storm's Eye from Yujin Ahn
00:04:11.0240000		Ifrit-Egi prepares Burning Strike on Ramuh 5426 (DIRECT HIT)
00:04:11.0690000		Eos Embrace Minju Rose 4198
00:04:11.0690000		Minju Rose prepares Attack on Ramuh 3110 (DIRECT HIT)
00:04:11.0690000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:04:11.1130000		Dan Tam Trick Attack Ramuh 18300
00:04:11.1140000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:11.1140000		Ruby Carbuncle gains Well Fed from Yoo Rose
00:04:11.2900000		Yujin Ahn prepares Attack on Ramuh 6794 (CRITICAL)
00:04:11.4680000		Blue Fever prepares Refulgent Arrow on Ramuh 21973 (DIRECT HIT)
00:04:11.6010000		Minju Rose Attack Ramuh 3110
00:04:11.7350000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:04:11.7350000		Dan Tam prepares Shadow Fang on Ramuh 9515 (DIRECT HIT)
00:04:11.7790000		Ifrit-Egi prepares Flaming Crush on Ramuh 27780 (CRITICAL)
00:04:11.7790000		Aihyooni Yoomi prepares Biolysis on Ramuh 
00:04:11.8240000		Ifrit-Egi Burning Strike Ramuh 5426
00:04:11.8240000		Yujin Ahn Attack Ramuh 6794
00:04:11.8240000		Yujin Ahn prepares Heavy Swing on Ramuh 6094
00:04:12.0460000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:04:12.1340000		Minju Rose Atonement Ramuh 15296
00:04:12.1340000		Ramuh Impact  0
00:04:12.2680000		Dan Tam Shadow Fang Ramuh 9515
00:04:12.2680000		Ramuh gains Shadow Fang from Dan Tam
00:04:12.3560000		Yujin Ahn Heavy Swing Ramuh 6094
00:04:12.4010000		Dan Tam prepares Attack on Ramuh 3572
00:04:12.4460000		Ramuh Impact  0
00:04:12.4460000		Ramuh gains Biolysis from Aihyooni Yoomi
00:04:12.4460000		Dan Tam prepares Dream Within A Dream on Ramuh 7839
00:04:12.4460000		Dan Tam prepares Dream Within A Dream on Ramuh 8119
00:04:12.4460000		Dan Tam prepares Dream Within A Dream on Ramuh 12194 (CRITICAL)
00:04:12.4460000		Dan Tam gains Assassinate Ready from Dan Tam
00:04:12.4900000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:04:12.4900000		Aihyooni Yoomi prepares Aetherflow on Aihyooni Yoomi 1000
00:04:12.5790000		Dengue Fever prepares Assize on Dengue Fever +18036
00:04:12.5790000		Dengue Fever prepares Assize on Aihyooni Yoomi +17797
00:04:12.5790000		Dengue Fever prepares Assize on Blue Fever +18585
00:04:12.5790000		Dengue Fever prepares Assize on Ramuh 34580 (DIRECT HIT)
00:04:12.5790000		Dengue Fever prepares Assize on Dan Tam +18727
00:04:12.5790000		Dengue Fever prepares Assize on Yoo Rose +27798 (CRITICAL)
00:04:12.5790000		Dengue Fever prepares Assize on Yujin Ahn +28294 (CRITICAL)
00:04:12.5790000		Dengue Fever prepares Assize on Run Escape +27997 (CRITICAL)
00:04:12.5790000		Minju Rose gains Army's Paeon from Blue Fever
00:04:12.5790000		Dan Tam gains Army's Paeon from Blue Fever
00:04:12.5790000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:12.5790000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:12.5790000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:12.5790000		Eos gains Army's Paeon from Blue Fever
00:04:12.5790000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:12.5790000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:12.5790000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:12.5790000		Run Escape gains Army's Paeon from Blue Fever
00:04:12.7120000		Ruby Carbuncle gains Summon Order from Ramuh
00:04:12.7120000		Yoo Rose prepares Enkindle: Inferno on Ramuh +239 (CRITICAL)
00:04:12.7560000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 15775 (DIRECT HIT)
00:04:12.8890000		Blue Fever prepares Shot on Ramuh 5609 (DIRECT HIT)
00:04:12.9340000		Blue Fever Refulgent Arrow Ramuh 21973
00:04:12.9340000		Dan Tam Attack Ramuh 3572
00:04:12.9340000		Ramuh Impact  0
00:04:12.9340000		Ifrit-Egi Flaming Crush Ramuh 27780
00:04:12.9340000		Run Escape gains Further Ruin from Run Escape
00:04:13.0220000		Ramuh Impact  0
00:04:13.1110000		Ramuh prepares Tribunal Summons on Ramuh 
00:04:13.1560000		Dan Tam Dream Within A Dream Ramuh 7839
00:04:13.1560000		Ramuh Impact  0
00:04:13.2000000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:04:13.2000000		Aihyooni Yoomi prepares Energy Drain on Ramuh 10085
00:04:13.2440000		Ramuh Impact  0
00:04:13.2890000		Dan Tam Dream Within A Dream Ramuh 8119
00:04:13.3780000		Ruby Carbuncle gains Summon Order III from Ramuh
00:04:13.3780000		Ruby Carbuncle Crimson Cyclone Ramuh 15775
00:04:13.3780000		Yoo Rose gains Further Ruin from Yoo Rose
00:04:13.3780000		The limit break guage has been updated to 14450. 3 bars are available.
00:04:13.4230000		Dan Tam Dream Within A Dream Ramuh 12194
00:04:13.4230000		Ruby Carbuncle prepares Inferno on Ramuh 15860
00:04:13.6000000		Run Escape prepares Ruin III on Ramuh 27687 (CRITICAL)
00:04:13.6440000		Blue Fever Shot Ramuh 5609
00:04:13.6440000		Dengue Fever Assize Ramuh 34580
00:04:13.7330000		Blue Fever prepares Burst Shot on Ramuh 12665
00:04:13.8220000		Dan Tam prepares Chi on Dan Tam 
00:04:13.8220000		Dan Tam gains Mudra from Dan Tam
00:04:13.8660000		Will Of Ramuh gains Unknown_808 from 
00:04:13.9110000		Ramuh Impact  0
00:04:13.9110000		Eos prepares Embrace on Minju Rose +7037 (CRITICAL)
00:04:14.0440000		Ruby Carbuncle prepares Burning Strike on Ramuh 6556 (CRITICAL)
00:04:14.1770000		Yujin Ahn prepares Maim on Ramuh 9147
00:04:14.2660000		Aihyooni Yoomi Energy Drain Ramuh 10085
00:04:14.2660000		Ramuh Impact  0
00:04:14.3110000		Dan Tam prepares Jin on Dan Tam 
00:04:14.3110000		Aihyooni Yoomi prepares Ruin II on Ramuh 13760
00:04:14.3110000		Run Escape prepares Enkindle: Inferno on Ramuh +239 (CRITICAL)
00:04:14.3110000		Dan Tam gains Mudra from Dan Tam
00:04:14.3550000		Ruby Carbuncle Inferno Ramuh 15860
00:04:14.3550000		Ramuh gains Inferno from Ruby Carbuncle
00:04:14.3990000		Run Escape Ruin III Ramuh 27687
00:04:14.4880000		Ifrit-Egi prepares Burning Strike on Ramuh 4368
00:04:14.4880000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:04:14.5320000		Eos Embrace Minju Rose 7037
00:04:14.6210000		Dan Tam prepares Attack on Ramuh 3878
00:04:14.6650000		Yujin Ahn prepares Attack on Ramuh 4294
00:04:14.7090000		Ramuh prepares Unknown_4Bc9 on Minju Rose 25971
00:04:14.7980000		Yujin Ahn Maim Ramuh 9147
00:04:14.8430000		Ruby Carbuncle Burning Strike Ramuh 6556
00:04:14.8430000		Dan Tam prepares Hyosho Ranryu on Ramuh 80601 (DIRECT HIT)
00:04:14.9760000		Ifrit-Egi gains Summon Order III from Ramuh
00:04:14.9760000		Minju Rose prepares Shield Lob on Ramuh 5328 (CRITICAL)
00:04:15.0200000		Aihyooni Yoomi prepares Swiftcast on Aihyooni Yoomi 
00:04:15.0200000		Aihyooni Yoomi gains Swiftcast from Aihyooni Yoomi
00:04:15.0650000		Ifrit-Egi prepares Inferno on Ramuh 25753 (CRITICAL)
00:04:15.0650000		Run Escape gains Aetherflow from Run Escape
00:04:15.0650000		Run Escape prepares Energy Drain on Ramuh 8722 (DIRECT HIT)
00:04:15.1530000		Dan Tam Attack Ramuh 3878
00:04:15.1530000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:04:15.1530000		Ramuh Impact  0
00:04:15.1970000		Blue Fever Burst Shot Ramuh 12665
00:04:15.1980000		Yujin Ahn Attack Ramuh 4294
00:04:15.1980000		Ruby Carbuncle prepares Flaming Crush on Ramuh 15836 (DIRECT HIT)
00:04:15.1980000		Yoo Rose prepares Fester on Ramuh 38470 (CRITICAL)
00:04:15.2420000		Aihyooni Yoomi Ruin II Ramuh 13760
00:04:15.2860000		Ifrit-Egi Burning Strike Ramuh 4368
00:04:15.4650000		Dan Tam Hyosho Ranryu Ramuh 80601
00:04:15.5100000		Ramuh Unknown_4Bc9 Minju Rose 25971
00:04:15.5100000		Dan Tam prepares Assassinate on Ramuh 15436 (CRITICAL)
00:04:15.5540000		Ramuh prepares Unknown_4Bcb on  
00:04:15.5540000		Minju Rose gains Army's Paeon from Blue Fever
00:04:15.5540000		Dan Tam gains Army's Paeon from Blue Fever
00:04:15.5540000		Yoo Rose gains Army's Paeon from Blue Fever
00:04:15.5540000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:04:15.5540000		Dengue Fever gains Army's Paeon from Blue Fever
00:04:15.5540000		Eos gains Army's Paeon from Blue Fever
00:04:15.5540000		Yujin Ahn gains Army's Paeon from Blue Fever
00:04:15.5540000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:04:15.5540000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:04:15.5540000		Run Escape gains Army's Paeon from Blue Fever
00:04:15.5980000		Blue Fever prepares Shot on Ramuh 4689
