-00:00:01.8170000		Run Escape casts Ruin III on Ramuh
00:03:27.6610000		Dengue Fever prepares Medica II on Run Escape +9772
00:03:27.6610000		Dengue Fever prepares Medica II on Minju Rose +9791
00:03:27.7050000		Yujin Ahn Fell Cleave Ramuh 37130
00:03:27.7940000		Blue Fever Burst Shot Ramuh 11075
00:03:27.7940000		Yoo Rose Ruin IV Ramuh 23324
00:03:27.8390000		The limit break guage has been updated to 11900. 3 bars are available.
00:03:27.8830000		Dan Tam Aeolian Edge Ramuh 22133
00:03:27.9720000		Bunshin Aeolian Edge Ramuh 8892
00:03:28.1040000		Raiden Unknown_4E61 Yujin Ahn 9184
00:03:28.1940000		Aihyooni Yoomi Ruin II Ramuh 16576
00:03:28.2390000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:03:28.3280000		Minju Rose prepares Attack on Ramuh 2963
00:03:28.3720000		Run Escape Ruin III Ramuh 16566
00:03:28.5050000		Dengue Fever gains Medica II from Dengue Fever
00:03:28.5050000		Blue Fever gains Asylum from Dengue Fever
00:03:28.5050000		Minju Rose gains Asylum from Dengue Fever
00:03:28.5050000		Dan Tam gains Asylum from Dengue Fever
00:03:28.5050000		Dengue Fever gains Asylum from Dengue Fever
00:03:28.5050000		Yujin Ahn gains Asylum from Dengue Fever
00:03:28.5050000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:03:28.5050000		Run Escape gains Asylum from Dengue Fever
00:03:28.5940000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:03:28.5940000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:03:28.6380000		Blue Fever gains Medica II from Dengue Fever
00:03:28.7710000		Yujin Ahn gains Medica II from Dengue Fever
00:03:28.8160000		Ifrit-Egi prepares Burning Strike on Ramuh 8146 (CRITICAL)
00:03:28.8590000		Minju Rose Attack Ramuh 2963
00:03:28.9040000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:03:28.9040000		Ifrit-Egi gains Summon Order from Ramuh
00:03:28.9040000		Dan Tam prepares Attack on Ramuh 5813 (CRITICAL)
00:03:28.9040000		Ramuh prepares Stepped Leader on Ramuh 19398
00:03:28.9490000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:03:28.9490000		Aihyooni Yoomi prepares Energy Drain on Ramuh 11529 (DIRECT HIT)
00:03:29.0370000		Yoo Rose gains Medica II from Dengue Fever
00:03:29.0370000		Blue Fever prepares Burst Shot on Ramuh 17115 (CRITICAL)
00:03:29.0370000		Blue Fever gains Straight Shot Ready from Blue Fever
00:03:29.1700000		Dan Tam gains Medica II from Dengue Fever
00:03:29.2150000		Blue Fever prepares Shot on Ramuh 6554 (CRITICAL)
00:03:29.3030000		Run Escape gains Medica II from Dengue Fever
00:03:29.3920000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 12364
00:03:29.3920000		Yujin Ahn prepares Attack on Ramuh 7539 (CRITICAL)
00:03:29.4370000		Dan Tam Attack Ramuh 5813
00:03:29.4370000		Dengue Fever Medica II Minju Rose 9791
00:03:29.4370000		Minju Rose gains Medica II from Dengue Fever
00:03:29.4370000		Dan Tam prepares Spinning Edge on Ramuh 8011
00:03:29.4370000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:03:29.4370000		Yujin Ahn prepares Fell Cleave on Ramuh 37207 (CRITICAL)
00:03:29.5250000		Bunshin prepares Spinning Edge on Ramuh 8304 (DIRECT HIT)
00:03:29.6140000		Ifrit-Egi Burning Strike Ramuh 8146
00:03:29.8360000		Dan Tam Spinning Edge Ramuh 8011
00:03:29.9250000		Yujin Ahn Attack Ramuh 7539
00:03:29.9250000		Bunshin Spinning Edge Ramuh 8304
00:03:29.9690000		Blue Fever Shot Ramuh 6554
00:03:30.0140000		Aihyooni Yoomi Energy Drain Ramuh 11529
00:03:30.0140000		Ifrit-Egi Crimson Cyclone Ramuh 12364
00:03:30.0140000		Run Escape gains Further Ruin from Run Escape
00:03:30.0580000		Ruby Carbuncle gains Summon Order from Ramuh
00:03:30.0580000		Yujin Ahn Fell Cleave Ramuh 37207
00:03:30.0580000		Ruby Carbuncle prepares Burning Strike on Ramuh 3841
00:03:30.1030000		Minju Rose prepares Riot Blade on Ramuh 10076
00:03:30.1030000		Raiden prepares Unknown_4E61 on Yujin Ahn 9385
00:03:30.2800000		Ramuh prepares Stepped Leader on  
00:03:30.2800000		Ramuh prepares Stepped Leader on  
00:03:30.2800000		Ramuh prepares Stepped Leader on  
00:03:30.2800000		Ramuh prepares Stepped Leader on Run Escape 75112
00:03:30.2800000		Ramuh prepares Stepped Leader on Yujin Ahn 
00:03:30.2800000		Ramuh prepares Stepped Leader on  
00:03:30.2800000		Ramuh prepares Stepped Leader on  
00:03:30.2800000		Ramuh prepares Stepped Leader on  
00:03:30.5020000		Blue Fever Burst Shot Ramuh 17115
00:03:30.5020000		Ramuh Stepped Leader  0
00:03:30.5910000		Minju Rose prepares Attack on Ramuh 2861
00:03:30.6350000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 19588 (CRITICAL)
00:03:30.7690000		Yoo Rose prepares Fester on Ramuh 18757
00:03:30.8130000		The limit break guage has been updated to 12070. 3 bars are available.
00:03:30.8580000		Minju Rose Riot Blade Ramuh 10076
00:03:30.8580000		Ramuh Stepped Leader  0
00:03:30.8580000		Ruby Carbuncle Burning Strike Ramuh 3841
00:03:30.8580000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:03:30.9020000		Ramuh prepares Unknown_4Bc9 on Minju Rose 14534
00:03:30.9470000		Ramuh Stepped Leader Run Escape 75112
00:03:30.9470000		Run Escape gains Damage Down from Ramuh
00:03:30.9470000		Yujin Ahn gains Damage Down from Ramuh
00:03:30.9470000		Yujin Ahn gains Surge Protection from 
00:03:31.1240000		Minju Rose Attack Ramuh 2861
00:03:31.1240000		Raiden Unknown_4E61 Yujin Ahn 9385
00:03:31.1240000		Dan Tam prepares Attack on Ramuh 4317 (DIRECT HIT)
00:03:31.2570000		Ruby Carbuncle Crimson Cyclone Ramuh 19588
00:03:31.2570000		Yoo Rose gains Further Ruin from Yoo Rose
00:03:31.5240000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:03:31.5240000		Blue Fever prepares Refulgent Arrow on Ramuh 16461
00:03:31.5240000		Dan Tam prepares Gust Slash on Ramuh 12733
00:03:31.5680000		Ifrit-Egi prepares Flaming Crush on Ramuh 16257 (DIRECT HIT)
00:03:31.6130000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:03:31.6130000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:03:31.6570000		Dan Tam Attack Ramuh 4317
00:03:31.7010000		Yoo Rose Fester Ramuh 18757
00:03:31.7010000		Ramuh Unknown_4Bc9 Minju Rose 14534
00:03:31.8780000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:03:31.9220000		Dan Tam Gust Slash Ramuh 12733
00:03:32.1440000		Ifrit-Egi prepares Burning Strike on Ramuh 7877 (CRITICAL)
00:03:32.1440000		Dengue Fever prepares Glare on Ramuh 29683 (CRITICAL)
00:03:32.1880000		Blue Fever prepares Bloodletter on Ramuh 7112
00:03:32.2770000		Blue Fever prepares Shot on Ramuh 3836
00:03:32.2770000		Dan Tam prepares Bhavacakra on Ramuh 13808 (DIRECT HIT)
00:03:32.3660000		Aihyooni Yoomi prepares Broil III on Ramuh 29098 (CRITICAL)
00:03:32.4990000		Minju Rose prepares Royal Authority on Ramuh 27952 (CRITICAL)
00:03:32.4990000		Minju Rose gains Sword Oath from Minju Rose
00:03:32.5430000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:03:32.5870000		Ruby Carbuncle prepares Flaming Crush on Ramuh 12499
00:03:32.7210000		Ifrit-Egi Flaming Crush Ramuh 16257
00:03:32.7210000		Run Escape gains Further Ruin from Run Escape
00:03:32.8540000		Minju Rose prepares Attack on Ramuh 3759 (CRITICAL)
00:03:32.9430000		Dan Tam Bhavacakra Ramuh 13808
00:03:32.9430000		Ifrit-Egi Burning Strike Ramuh 7877
00:03:32.9870000		Blue Fever Refulgent Arrow Ramuh 16461
00:03:32.9870000		Aihyooni Yoomi prepares Ruin II on Ramuh 13387
00:03:33.0320000		Blue Fever Shot Ramuh 3836
00:03:33.0760000		Minju Rose Royal Authority Ramuh 27952
00:03:33.0760000		Ramuh Stepped Leader  0
00:03:33.0760000		Yujin Ahn prepares Heavy Swing on Ramuh 7777 (CRITICAL)
00:03:33.1650000		Aihyooni Yoomi Broil III Ramuh 29098
00:03:33.1650000		Ruby Carbuncle prepares Burning Strike on Ramuh 4863 (DIRECT HIT)
00:03:33.2090000		Dengue Fever prepares Regen on Run Escape +158 (CRITICAL)
00:03:33.2980000		Minju Rose prepares Intervention on Yujin Ahn 
00:03:33.3430000		Dan Tam prepares Attack on Ramuh 3490
00:03:33.3880000		Minju Rose Attack Ramuh 3759
00:03:33.3880000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:03:33.4320000		Dengue Fever Glare Ramuh 29683
00:03:33.6100000		Yujin Ahn Heavy Swing Ramuh 7777
00:03:33.6100000		Dan Tam prepares Aeolian Edge on Ramuh 17289
00:03:33.7440000		Ruby Carbuncle Flaming Crush Ramuh 12499
00:03:33.7440000		Yoo Rose gains Further Ruin from Yoo Rose
00:03:33.7440000		Aihyooni Yoomi prepares Energy Drain on Ramuh 14716 (CRITICAL)
00:03:33.7880000		Blue Fever Bloodletter Ramuh 7112
00:03:33.7880000		Yujin Ahn prepares Attack on Ramuh 4992 (CRITICAL)
00:03:33.8330000		Yujin Ahn prepares Thrill Of Battle on Yujin Ahn 
00:03:33.8330000		The limit break guage has been updated to 12240. 3 bars are available.
00:03:33.8770000		Dan Tam Attack Ramuh 3490
00:03:33.9210000		Aihyooni Yoomi Ruin II Ramuh 13387
00:03:33.9210000		Ramuh prepares Unknown_4Bc9 on Minju Rose 21738
00:03:33.9660000		Ruby Carbuncle Burning Strike Ramuh 4863
00:03:34.0100000		Ifrit-Egi gains Summon Order from Ramuh
00:03:34.0100000		Blue Fever prepares Burst Shot on Ramuh 10443
00:03:34.0550000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 16193 (DIRECT HIT)
00:03:34.0550000		Dengue Fever prepares Divine Benison on Run Escape 
00:03:34.0990000		Ramuh Stepped Leader  0
00:03:34.0990000		Yujin Ahn gains Intervention from Minju Rose
00:03:34.1440000		Dan Tam Aeolian Edge Ramuh 17289
00:03:34.2320000		Ramuh Stepped Leader  0
00:03:34.2320000		Run Escape gains Regen from Dengue Fever
00:03:34.3210000		Yujin Ahn Attack Ramuh 4992
00:03:34.4980000		Yujin Ahn gains Thrill Of Battle from Yujin Ahn
00:03:34.5870000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:34.5870000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:03:34.6760000		Ifrit-Egi Crimson Cyclone Ramuh 16193
00:03:34.6760000		Run Escape gains Further Ruin from Run Escape
00:03:34.7200000		Ramuh Unknown_4Bc9 Minju Rose 21738
00:03:34.8090000		Aihyooni Yoomi Energy Drain Ramuh 14716
00:03:34.8090000		Ramuh Stepped Leader  0
00:03:34.8090000		Dengue Fever prepares Assize on Dengue Fever +18307
00:03:34.8090000		Dengue Fever prepares Assize on Yoo Rose +18441
00:03:34.8090000		Dengue Fever prepares Assize on Ramuh 27230
00:03:34.8090000		Dengue Fever prepares Assize on Blue Fever +29136 (CRITICAL)
00:03:34.8090000		Dengue Fever prepares Assize on Dan Tam +18129
00:03:34.8090000		Dengue Fever prepares Assize on Aihyooni Yoomi +28196 (CRITICAL)
00:03:34.8090000		Dengue Fever prepares Assize on Run Escape +28761 (CRITICAL)
00:03:34.8090000		Dengue Fever prepares Assize on Minju Rose +18603
00:03:34.8090000		Dengue Fever prepares Assize on Yujin Ahn +22582
00:03:34.8530000		Ramuh Stepped Leader  0
00:03:34.8530000		Run Escape gains Divine Benison from Dengue Fever
00:03:34.8970000		Minju Rose prepares Atonement on Ramuh 14934
00:03:34.8970000		Minju Rose gains Sword Oath from Minju Rose
00:03:35.1180000		Minju Rose prepares Attack on Ramuh 4341 (CRITICAL)
00:03:35.2070000		Blue Fever prepares Pitch Perfect on Ramuh 21484
00:03:35.3410000		Blue Fever prepares Shot on Ramuh 6319 (CRITICAL)
00:03:35.4290000		Yujin Ahn prepares Maim on Ramuh 11328 (CRITICAL)
00:03:35.4730000		Blue Fever Burst Shot Ramuh 10443
00:03:35.5620000		Dan Tam prepares Attack on Ramuh 4359 (DIRECT HIT)
00:03:35.6510000		Minju Rose Attack Ramuh 4341
00:03:35.6950000		Ifrit-Egi prepares Burning Strike on Ramuh 4156
00:03:35.6950000		Dan Tam prepares Spinning Edge on Ramuh 8625
00:03:35.7390000		Dengue Fever Assize Ramuh 27230
00:03:35.9160000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:03:36.0050000		Blue Fever Pitch Perfect Ramuh 21484
00:03:36.0480000		Yujin Ahn Maim Ramuh 11328
00:03:36.0490000		Raiden prepares Shock Blast on Yujin Ahn 99453
00:03:36.0930000		Blue Fever Shot Ramuh 6319
00:03:36.0930000		Dan Tam Attack Ramuh 4359
00:03:36.0930000		Dan Tam Spinning Edge Ramuh 8625
00:03:36.2260000		Minju Rose Atonement Ramuh 14934
00:03:36.2260000		Yoo Rose prepares Ruin III on Ramuh 24896 (CRITICAL)
00:03:36.2700000		Dengue Fever Assize Run Escape 28761
00:03:36.4030000		Dengue Fever Assize Minju Rose 18603
00:03:36.4030000		Ruby Carbuncle prepares Burning Strike on Ramuh 4928 (DIRECT HIT)
00:03:36.4920000		Ifrit-Egi Burning Strike Ramuh 4156
00:03:36.4920000		Blue Fever prepares Burst Shot on Ramuh 13343 (DIRECT HIT)
00:03:36.5360000		Dengue Fever Assize Yujin Ahn 22582
00:03:36.5800000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:03:36.6250000		Ifrit-Egi prepares Flaming Crush on Ramuh 12421
00:03:36.8020000		Yujin Ahn prepares Nascent Flash on Minju Rose 
00:03:36.8470000		Yoo Rose prepares Ruin IV on Ramuh 23897 (DIRECT HIT)
00:03:36.8470000		The limit break guage has been updated to 12410. 3 bars are available.
00:03:36.8470000		Yoo Rose gains Further Ruin from Yoo Rose
00:03:37.0240000		Yoo Rose Ruin III Ramuh 24896
00:03:37.0680000		Raiden Shock Blast Yujin Ahn 99453
00:03:37.1570000		Yujin Ahn prepares Attack on Ramuh 4823 (CRITICAL)
00:03:37.1570000		Raiden prepares Unknown_4E61 on Yujin Ahn 7550
00:03:37.2010000		Ruby Carbuncle Burning Strike Ramuh 4928
00:03:37.2910000		Minju Rose prepares Atonement on Ramuh 14270
00:03:37.2910000		Minju Rose gains Sword Oath from Minju Rose
00:03:37.3790000		Minju Rose prepares Attack on Ramuh 2320
00:03:37.3790000		Aihyooni Yoomi prepares Broil III on Ramuh 18331
00:03:37.4680000		Minju Rose gains Nascent Glint from Yujin Ahn
00:03:37.4680000		Yujin Ahn gains Nascent Flash from Yujin Ahn
00:03:37.5120000		Yoo Rose prepares Aetherpact on Yoo Rose +239 (CRITICAL)
00:03:37.6010000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:03:37.6010000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:03:37.6460000		Yoo Rose Ruin IV Ramuh 23897
00:03:37.6890000		Yujin Ahn Attack Ramuh 4823
00:03:37.7790000		Ifrit-Egi Flaming Crush Ramuh 12421
00:03:37.7790000		Run Escape gains Further Ruin from Run Escape
00:03:37.7790000		Dan Tam prepares Gust Slash on Ramuh 24917 (CRITICAL)
00:03:37.7790000		Dan Tam prepares Attack on Ramuh 4475 (DIRECT HIT)
00:03:37.9120000		Minju Rose Attack Ramuh 2320
00:03:37.9560000		Blue Fever Burst Shot Ramuh 13343
00:03:37.9560000		Minju Rose prepares Reprisal on Ramuh 
00:03:37.9560000		Aihyooni Yoomi prepares Biolysis on Ramuh 
00:03:38.1790000		Dan Tam Gust Slash Ramuh 24917
00:03:38.1790000		Ruby Carbuncle gains Summon Order IV from Ruby Carbuncle
00:03:38.1790000		Aihyooni Yoomi Broil III Ramuh 18331
00:03:38.1790000		Raiden Unknown_4E61 Yujin Ahn 7550
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Dengue Fever 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Yoo Rose 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Aihyooni Yoomi 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Blue Fever 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Dan Tam 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Run Escape 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Minju Rose 
00:03:38.2230000		Ruby Carbuncle prepares Devotion on Yujin Ahn 
00:03:38.2670000		Yujin Ahn prepares Equilibrium on Yujin Ahn +38278
00:03:38.3110000		Dan Tam Attack Ramuh 4475
00:03:38.4000000		Blue Fever prepares Shot on Ramuh 3956
00:03:38.5780000		Ramuh gains Reprisal from Minju Rose
00:03:38.5780000		Ramuh gains Biolysis from Aihyooni Yoomi
00:03:38.6220000		Minju Rose Atonement Ramuh 14270
00:03:38.7990000		Ifrit-Egi prepares Burning Strike on Ramuh 4978 (DIRECT HIT)
00:03:38.9320000		Yujin Ahn Equilibrium Yujin Ahn 38278
00:03:38.9770000		Blue Fever prepares Burst Shot on Ramuh 17464 (CRITICAL)
00:03:38.9770000		Dengue Fever prepares Medica II on Dengue Fever +8935
00:03:38.9770000		Dengue Fever prepares Medica II on Yoo Rose +8903
00:03:38.9770000		Dengue Fever prepares Medica II on Blue Fever +9320
00:03:38.9770000		Dengue Fever prepares Medica II on Aihyooni Yoomi +14159 (CRITICAL)
00:03:38.9770000		Dengue Fever prepares Medica II on Dan Tam +9341
00:03:38.9770000		Dengue Fever prepares Medica II on Run Escape +9409
00:03:38.9770000		Dengue Fever prepares Medica II on Minju Rose +14132 (CRITICAL)
00:03:38.9770000		Dengue Fever prepares Medica II on Yujin Ahn +11172
00:03:38.9770000		Blue Fever gains Straight Shot Ready from Blue Fever
00:03:39.0210000		Dengue Fever gains Devotion from Ruby Carbuncle
00:03:39.1540000		Blue Fever Shot Ramuh 3956
00:03:39.1540000		Yoo Rose gains Devotion from Ruby Carbuncle
00:03:39.1540000		Ruby Carbuncle gains Devotion from Ruby Carbuncle
00:03:39.2870000		Aihyooni Yoomi gains Devotion from Ruby Carbuncle
00:03:39.4200000		Blue Fever gains Devotion from Ruby Carbuncle
00:03:39.4200000		Yujin Ahn prepares Storm's Eye on Ramuh 9262
00:03:39.5080000		Aihyooni Yoomi prepares Recitation on Aihyooni Yoomi 
00:03:39.5080000		Aihyooni Yoomi gains Recitation from Aihyooni Yoomi
00:03:39.5520000		Dan Tam gains Devotion from Ruby Carbuncle
00:03:39.5960000		Ifrit-Egi Burning Strike Ramuh 4978
00:03:39.6420000		Minju Rose prepares Attack on Ramuh 3788 (CRITICAL)
00:03:39.6860000		Run Escape gains Devotion from Ruby Carbuncle
00:03:39.6860000		Minju Rose prepares Atonement on Ramuh 14285
00:03:39.6860000		Dengue Fever prepares Regen on Yujin Ahn +158 (CRITICAL)
00:03:39.6860000		Ifrit-Egi gains Devotion from Ruby Carbuncle
00:03:39.7750000		Ruby Carbuncle prepares Burning Strike on Ramuh 6865 (CRITICAL)
00:03:39.8200000		Dengue Fever gains Medica II from Dengue Fever
00:03:39.8200000		Minju Rose gains Devotion from Ruby Carbuncle
00:03:39.8200000		The limit break guage has been updated to 12580. 3 bars are available.
00:03:39.8640000		Blue Fever prepares Empyreal Arrow on Ramuh 11731
00:03:39.8640000		Dan Tam prepares Armor Crush on Ramuh 17423
00:03:39.9520000		Yoo Rose gains Medica II from Dengue Fever
00:03:39.9520000		Yujin Ahn gains Devotion from Ruby Carbuncle
00:03:39.9960000		Dan Tam prepares Attack on Ramuh 4888 (DIRECT HIT)
00:03:40.0850000		Blue Fever gains Medica II from Dengue Fever
00:03:40.1740000		Minju Rose Attack Ramuh 3788
00:03:40.1740000		Raiden prepares Unknown_4E61 on Yujin Ahn 8835
00:03:40.2190000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:03:40.3510000		Dan Tam gains Medica II from Dengue Fever
00:03:40.4400000		Blue Fever Burst Shot Ramuh 17464
00:03:40.4410000		Aihyooni Yoomi prepares Ruin II on Ramuh 17152 (DIRECT HIT)
00:03:40.4410000		Run Escape prepares Ruin III on Ramuh 11415
00:03:40.4850000		Run Escape gains Medica II from Dengue Fever
